show_id,type,title,release_year,duration
60033788,Movie,An American Tail: Fievel Goes West,1991,750
60033786,Movie,An American Tail: The Mystery of the Night Monster,1999,750
60033787,Movie,An American Tail: The Treasures of Manhattan Island,2000,790
60022255,Movie,Balto,1995,780
60022254,Movie,Balto 2: Wolf Quest,2001,750
70020048,Movie,Balto 3: Wings of Change,2004,780
284890,Movie,Barsaat,1995,1660
80122234,TV Show,Bh Se Bhade,2013,10
80226076,Movie,Big Time,2017,900
70115621,Movie,Billu,2009,1320
80122188,TV Show,Buddha,2013,10
80103383,Movie,Class of '61,1993,910
60011619,Movie,Dad,1989,1170
80041337,Movie,Dagh Ujala,2015,1030
80209356,Movie,Dare to Be Wild,2015,1000
60033223,Movie,Dil Hai Tumhaara,2002,1760
80244992,Movie,Ethirmarai,2018,910
80208373,TV Show,Fallet,2017,10
80196139,Movie,Fishpeople,2017,490
80148180,Movie,Gringo: The Dangerous Life of John McAfee,2016,970
607931,Movie,How to Make an American Quilt,1995,1160
80225907,Movie,Influx,2016,900
70298251,Movie,John Mulaney: New in Town,2012,600
60002111,Movie,Kya Kehna,2000,1490
80036662,TV Show,"Lady, la vendedora de rosas",2015,10
80174145,TV Show,Loaded,2017,10
80190215,Movie,Locked Up,2017,860
70000196,Movie,Main Hoon Na,2004,1710
80245519,Movie,Mandobasar Galpo,2017,1030
80245329,Movie,Metro,2016,1160
70083535,Movie,Om Shanti Om,2007,1690
70039405,Movie,Paheli,2005,1340
60000722,Movie,Phir Bhi Dil Hai Hindustani,2000,1590
70134539,Movie,Prince,2010,1300
80122233,TV Show,Ramayan,2012,10
80245518,Movie,Rukh,2017,1030
80124313,Movie,Sairat,2016,1730
60036359,Movie,Schindler's List,1993,1950
80049281,Movie,Secret in Their Eyes,2015,1110
70084328,Movie,The Aerial,2007,990
70099610,Movie,The Duchess,2008,1100
80217041,Movie,The Search for Life in Space,2016,320
80156408,Movie,Una,2016,940
80122193,TV Show,Badalte Rishton Ki Dastaan,2013,10
80159714,TV Show,Bala Loca,2016,10
80172938,Movie,Beyond All Boundaries,2013,980
80131414,Movie,Born to Be Free,2016,740
80123567,TV Show,Burned Cocoon,2005,10
80170612,Movie,Celluloid Man,2012,1560
80144890,Movie,Couples Counseling,2016,880
80106786,Movie,Dancing Quietly,2016,700
80115101,Movie,Deuces,2016,880
80141261,Movie,Don't Look Down,2016,930
80158482,Movie,Elaan,1971,1430
70266998,TV Show,Fairy Tail,2010,10
80081955,Movie,Five Nights in Maine,2015,830
80164112,Movie,Joe Cocker: Mad Dog with Soul,2017,900
80122240,TV Show,Khelti Hai Zindagi Aankh Micholi,2013,10
70302835,Movie,Killa,2014,1070
80125512,Movie,Lavender,2016,930
70129457,Movie,Life 2.0,2010,990
80121873,TV Show,Maharakshak: Aryan,2014,10
70205014,TV Show,Ouran High School Host Club,2006,10
80122186,TV Show,Razia Sultan,2015,10
80158479,Movie,Salaakhen,1975,1340
80122190,TV Show,Satrangi,2014,10
80104318,Movie,Silicon Cowboys,2016,770
80100054,Movie,Skins,2017,780
80097468,Movie,The Bad Kids,2016,1010
80171439,Movie,The Human Factor: The Untold Story of the Bombay Film Orchestras,2013,530
80104237,Movie,The Tenth Man,2016,810
80093107,Movie,Toro,2016,1060
80094557,TV Show,Cyborg 009 VS Devilman,2015,10
80085438,Movie,Frank and Cindy,2007,700
80085439,Movie,Frank and Cindy,2015,1020
80011846,Movie,Iverson,2014,880
80064521,Movie,Jeremy Scott: The People's Designer,2015,1090
80106136,TV Show,Yo-Kai Watch,2015,10
70259784,TV Show,DreamWorks Happy Holidays from Madagascar,2005,10
80136796,TV Show,Show Me the Money,2004,20
70270745,TV Show,Ripper Street,2017,50
70177067,TV Show,Haven,2015,50
80002612,TV Show,Marvel's Iron Fist,2018,20
80095988,TV Show,Stretch Armstrong & the Flex Fighters,2018,20
80024113,TV Show,Galavant,2016,20
80200942,TV Show,Elite,2019,20
80186848,TV Show,Jack Whitehall: Travels with My Father,2019,30
70197049,TV Show,Once Upon a Time,2018,70
70283260,TV Show,Reign,2017,40
70143860,TV Show,The Vampire Diaries,2017,80
80020542,TV Show,Gotham,2019,50
80074503,TV Show,Real Rob,2017,20
80217957,TV Show,Reboot: The Guardian Code,2018,20
80113201,TV Show,Skylanders Academy,2018,30
80115297,TV Show,El Marginal,2019,30
80216752,TV Show,Explained,2019,20
80180182,TV Show,Norsemen,2018,20
80131479,TV Show,Terrace House: Aloha State,2017,40
80057883,TV Show,Abstract: The Art of Design,2019,20
80108495,TV Show,Glitch,2019,30
80059465,TV Show,Locked Up,2019,40
70185015,TV Show,Portlandia,2018,80
80023289,TV Show,Dark Matter,2017,30
70210884,TV Show,American Horror Story,2018,80
80127001,TV Show,Resurrection: Ertugrul,2018,50
80011539,TV Show,VeggieTales in the House,2016,40
70197042,TV Show,Person of Interest,2016,50
80095697,TV Show,Disenchantment,2019,20
80190009,TV Show,Fastest Car,2019,20
80063740,TV Show,Quantico,2018,30
70281312,TV Show,The Blacklist,2019,60
70242079,TV Show,Beauty & the Beast,2016,40
80136784,TV Show,The Adjusters,2010,20
70295760,TV Show,Penny Dreadful,2016,30
81013148,TV Show,Mini Wolf,2014,20
80119379,TV Show,Silver Spoon,2015,20
80119145,TV Show,VeggieTales in the City,2017,20
80117545,TV Show,American Vandal,2018,20
80066429,TV Show,Ingobernable,2018,20
80171611,TV Show,I'm Sorry,2019,20
81028317,TV Show,The Chef Show,2019,20
80077977,TV Show,The Ranch,2019,70
80166239,TV Show,Zak Storm,2016,30
80118289,TV Show,Offspring,2017,70
81072571,TV Show,Tobot,2018,20
70184207,TV Show,Shameless (U.S.),2018,90
70302573,TV Show,Sword Art Online,2014,20
70279852,TV Show,Marvel's Agents of S.H.I.E.L.D.,2019,60
80174902,TV Show,Moving Art,2018,30
70205012,TV Show,Naruto,2008,90
80036427,TV Show,Nature's Weirdest Events,2015,30
80053653,TV Show,Scream,2019,30
70177057,TV Show,The Walking Dead,2018,90
80025172,TV Show,Narcos,2017,30
80059047,TV Show,Robocar Poli,2015,40
80108561,TV Show,Toast of London,2015,30
70198116,TV Show,Forensic Files,2011,90
70157231,TV Show,The 4400,2007,40
70293622,TV Show,Sofia the First,2017,40
70143811,TV Show,Gossip Girl,2012,60
80109399,TV Show,Kibaoh Klashers,2017,20
80063705,TV Show,Word Party,2017,30
70281526,TV Show,The Fosters,2017,50
80214792,TV Show,Creeped Out,2019,20
80002479,TV Show,Peaky Blinders,2019,50
80146284,TV Show,Rotten,2019,20
80124711,TV Show,Super Monsters,2019,30
80992228,TV Show,KENGAN ASHURA,2019,20
80113037,TV Show,Midnight Diner: Tokyo Stories,2019,20
80113304,TV Show,Goldie & Bear,2017,20
80991060,TV Show,Flavorful Origins,2019,20
80185145,TV Show,Fate/EXTRA Last Encore,2018,20
80011206,TV Show,Zoo,2017,30
81034099,TV Show,Jeopardy!,2019,50
80095241,TV Show,Castlevania,2018,20
70300800,TV Show,BoJack Horseman,2019,60
81192130,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",2019,20
80095435,TV Show,Greenhouse Academy,2019,30
80201680,TV Show,The Kominsky Method,2019,20
80158516,TV Show,Great News,2018,20
80068326,TV Show,W1A,2017,30
80142390,TV Show,The Hollywood Masters,2017,30
70242310,TV Show,Hemlock Grove,2015,30
80072207,TV Show,Bunk'd,2018,30
80095900,TV Show,Haters Back Off,2017,20
70213238,TV Show,Monty Python's Flying Circus,1974,40
80000770,TV Show,Making a Murderer,2018,20
80018294,TV Show,Marvel's Daredevil,2018,30
80994754,TV Show,Project S The Series,2017,40
80211634,TV Show,Baby,2019,20
80176872,TV Show,Little Baby Bum: Nursery Rhyme Friends,2019,20
80126646,TV Show,MeatEater,2019,40
81094271,TV Show,Spirit Riding Free: Pony Tales,2019,20
80160935,TV Show,The House of Flowers,2019,20
81064730,TV Show,Toon,2017,20
80227516,TV Show,Chosen,2019,20
70235760,TV Show,My Babysitter's a Vampire,2012,20
70301553,TV Show,Rake,2018,50
80042307,TV Show,Some Assembly Required,2015,20
80020935,TV Show,Octonauts,2015,40
80176076,TV Show,Power Rangers Ninja Steel,2018,20
80050063,TV Show,The Seven Deadly Sins,2018,30
80135640,TV Show,West Coast Customs,2015,60
70309457,TV Show,Vampire Knight,2008,20
80057506,TV Show,Edgar Rice Burroughs' Tarzan and Jane,2018,20
80178943,TV Show,The Boss Baby: Back in Business,2018,20
80195378,TV Show,Haunted,2019,20
80179905,TV Show,Insatiable,2019,20
80190086,TV Show,The Hook Up Plan,2019,20
80212481,TV Show,YooHoo to the Rescue,2019,20
80036165,TV Show,Schitt's Creek,2019,50
80083261,TV Show,Burnistoun,2012,20
80167821,TV Show,Carmen Sandiego,2019,20
80083330,TV Show,Limmy's Show!,2012,20
80116762,TV Show,Killer Women with Piers Morgan,2017,20
80073432,TV Show,Still Game,2016,70
70155629,TV Show,Charmed,2005,80
80107077,TV Show,Cleverman,2017,20
70155618,TV Show,Gilmore Girls,2006,70
80171004,TV Show,Noddy Toyland Detective,2016,20
70136140,TV Show,Star Trek,1968,30
70158332,TV Show,Star Trek: Enterprise,2004,40
70158331,TV Show,Star Trek: Voyager,2000,70
80109536,TV Show,Skin Wars,2016,30
81011159,TV Show,Little Things,2019,30
80147923,TV Show,Treehouse Detectives,2018,20
80045820,TV Show,Danger Mouse,2016,20
80209553,TV Show,Busted!,2019,20
81013505,TV Show,The Great British Baking Show: Holidays,2019,20
80230435,TV Show,Wild District,2019,20
80180849,TV Show,Fate/Apocrypha,2017,20
80058852,TV Show,Project Mc?˝,2017,60
81042948,TV Show,Millennials,2019,20
80027564,TV Show,Sam & Cat,2014,20
80179762,TV Show,She-Ra and the Princesses of Power,2019,40
80175722,TV Show,The End of the F***ing World,2019,20
81200716,TV Show,Meet the Adebanjos,2016,30
80028732,TV Show,F is for Family,2018,30
80115341,TV Show,Spy Kids: Mission Critical,2018,20
80221261,TV Show,Man Down,2017,40
70204957,TV Show,Bleach,2006,30
80136795,TV Show,Kopitiam,2003,70
70279188,TV Show,Julius Jr.,2014,20
80213643,TV Show,Chip and Potato,2019,20
70205672,TV Show,La Reina del Sur,2019,20
80092878,TV Show,Good Morning Call,2017,20
70302484,TV Show,Broadchurch,2017,30
81204911,TV Show,The Crime,2015,20
80099656,TV Show,Frontier,2018,30
80998905,TV Show,Sick Note,2018,20
80233258,TV Show,High Seas,2019,20
81019894,TV Show,Nailed It! Holiday!,2019,20
80212245,TV Show,The Dragon Prince,2019,30
80117560,TV Show,Trolls: The Beat Goes On!,2019,80
80128275,TV Show,Mystery Science Theater 3000: The Return,2018,20
70221438,TV Show,Lilyhammer,2014,30
70172485,TV Show,Victorious,2013,30
70178217,TV Show,House of Cards,2018,60
80074249,TV Show,The Last Kingdom,2018,30
70264616,TV Show,Goosebumps,1998,50
70264612,TV Show,The Magic School Bus,1997,40
80025678,TV Show,The Crown,2019,30
70269479,TV Show,Longmire,2017,60
80057171,TV Show,Luna Petunia,2017,30
80245299,TV Show,Ponysitters Club,2018,20
80003477,TV Show,K-On!,2010,20
80115338,TV Show,Llama Llama,2019,20
80161497,TV Show,The Toys That Made Us,2019,30
81086462,TV Show,The Yard,2019,20
81070963,TV Show,Chief of Staff,2019,20
70234440,TV Show,My Little Pony: Friendship Is Magic,2018,80
80239931,TV Show,Patriot Act with Hasan Minhaj,2019,50
80175619,TV Show,Glitter Force Doki Doki,2017,20
80046193,TV Show,Lady Dynamite,2017,20
80117540,TV Show,Atypical,2019,30
81183624,TV Show,Billy on the Street,2016,40
80221999,TV Show,Bondi Rescue,2016,10
70204963,TV Show,CLANNAD,2008,20
80090673,TV Show,Haikyu!!,2015,20
80239860,TV Show,"Love, Chunibyo & Other Delusions!",2014,20
80144355,TV Show,Mars,2018,20
80150290,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,2016,20
81022003,TV Show,The Boulet Brothers Dragula,2019,20
80101401,TV Show,The Deep,2019,30
80087857,TV Show,Creators,2015,20
80217889,TV Show,Follow This,2018,30
70308105,TV Show,Grand Hotel,2013,30
70155610,TV Show,That '70s Show,2005,80
70279656,TV Show,The Mind of a Chef,2016,50
70236561,TV Show,Top Boy,2011,20
70157402,TV Show,Highway to Heaven,1988,50
80144588,TV Show,Women Behind Bars,2010,30
80057918,TV Show,Lucifer,2019,40
80107369,TV Show,Queen of the South,2018,30
80208115,TV Show,Prince Jai Aur Dumdaar Viru,2017,20
80057609,TV Show,Kazoops!,2017,30
80023612,TV Show,Kong: King of the Apes,2018,20
80221787,TV Show,Bad Blood,2019,20
80209096,TV Show,My Next Guest Needs No Introduction With David Letterman,2019,20
80027373,TV Show,Oh No! It's an Alien Invasion,2014,20
80025384,TV Show,Unbreakable Kimmy Schmidt,2019,40
80024103,TV Show,American Crime,2017,30
80198459,TV Show,Cupcake & Dino - General Services,2019,20
70143825,TV Show,Supernatural,2019,140
70252898,TV Show,Total Drama,2015,50
70140358,TV Show,Arrested Development,2019,50
80066080,TV Show,DC's Legends of Tomorrow,2018,40
70210883,TV Show,Hell on Wheels,2016,50
80065386,TV Show,Supergirl,2019,40
70281343,TV Show,Mako Mermaids: An H2O Adventure,2016,40
80010655,TV Show,Bloodline,2017,30
70300066,TV Show,Bitten,2016,30
80075820,TV Show,Trollhunters,2018,30
80117554,TV Show,She's Gotta Have It,2018,20
80113612,TV Show,Fauda,2018,20
80133311,TV Show,Riverdale,2019,30
80027042,TV Show,The Flash,2019,50
80018046,TV Show,Velvet,2016,40
80020540,TV Show,Richie Rich,2015,20
70242081,TV Show,Arrow,2019,70
80223556,TV Show,Prince of Peoria,2019,20
80170690,TV Show,Rosario Tijeras,2018,20
80077417,TV Show,Colony,2018,30
70197057,TV Show,Scandal,2018,70
80044908,TV Show,Mother Goose Club,2016,20
80025273,TV Show,Inspector Gadget,2017,40
70143864,TV Show,Royal Pains,2016,80
80179138,TV Show,Nailed It,2019,30
80154610,TV Show,The Rain,2019,20
80191680,TV Show,White Gold,2019,20
70245163,TV Show,Call the Midwife,2018,80
70202589,TV Show,Sherlock,2017,40
80049714,TV Show,Master of None,2017,20
80117748,TV Show,Bill Nye Saves the World,2018,30
80184422,TV Show,Ha Unlimited,2016,20
80095699,TV Show,Easy,2019,30
80120485,TV Show,The Mechanism,2019,20
80065146,TV Show,Code Geass: Lelouch of the Rebellion,2008,20
80101826,TV Show,LoliRock,2016,20
80987906,TV Show,Yu-Gi-Oh! Arc-V,2015,20
80239796,TV Show,Club Friday The Series 6,2015,90
80026506,TV Show,Love,2018,30
70300472,TV Show,Hunter X Hunter (2011),2013,30
80032178,TV Show,Hap and Leonard,2018,30
80211136,TV Show,Secret City,2016,20
70260729,TV Show,Rectify,2016,40
80244567,TV Show,Dad's Army,1977,100
80233664,TV Show,Days We Stared at the Sun,2017,20
80097034,TV Show,Doctor Foster,2017,20
80023644,TV Show,Father Brown,2017,60
80170186,TV Show,ViR: The Robot Boy,2013,20
80233447,TV Show,Wake Up,2017,20
70177034,TV Show,Yu-Gi-Oh!,2005,50
70157434,TV Show,Extras,2006,20
80179201,TV Show,Hoff the Record,2016,20
80178836,TV Show,The House That Made Me,2015,30
80169785,TV Show,Weird Wonders of the World,2016,20
70171957,TV Show,Republic of Doyle,2014,60
80024057,TV Show,How to Get Away with Murder,2018,50
70153385,TV Show,Trailer Park Boys,2018,120
80117809,TV Show,On My Block,2019,20
80095815,TV Show,Santa Clarita Diet,2019,30
80099753,TV Show,Versailles,2018,30
80195839,TV Show,Hyori's Bed & Breakfast,2018,20
80174280,TV Show,Ainori Love Wagon: Asian Journey,2018,20
80178687,TV Show,Black Lightning,2019,20
80021955,TV Show,Better Call Saul,2017,30
80022276,TV Show,Bottersnikes & Gumbles,2017,20
80044950,TV Show,The OA,2019,20
70136135,TV Show,Mad Men,2014,70
70136114,TV Show,The L Word,2009,60
80175685,TV Show,The Standups,2018,20
80170109,TV Show,El Reemplazante,2013,20
80156047,TV Show,Outback Truckers,2015,30
80138030,TV Show,Angry Birds,2018,30
80007225,TV Show,Happy Valley,2016,20
80029103,TV Show,Brain Games,2016,30
80036140,TV Show,Las mu?Òecas de la mafia,2018,20
80147920,TV Show,Robozuna,2018,20
80212301,TV Show,Terrace House: Opening New Doors,2018,60
80067617,TV Show,Into the Badlands,2018,30
80208052,TV Show,Guru Aur Bhole,2018,30
80991329,TV Show,Larva Island,2019,20
80207879,TV Show,Sab Jholmaal Hai,2017,40
80117781,TV Show,The Disastrous Life of Saiki K.,2018,30
80091689,TV Show,Murder Maps,2017,30
80003149,TV Show,Nazi Mega Weapons,2016,30
80094728,TV Show,Marcella,2017,20
80074220,TV Show,3%,2019,30
80113647,TV Show,Designated Survivor,2019,30
70281323,TV Show,The Night Shift,2017,40
70264888,TV Show,Black Mirror,2019,50
80024232,TV Show,Madam Secretary,2019,50
70157266,TV Show,Scare Tactics,2011,20
80210887,TV Show,Hormones,2015,30
70153390,TV Show,Criminal Minds,2017,120
80156387,TV Show,Little Witch Academia,2017,20
80027772,TV Show,The Day My Butt Went Psycho!,2015,20
80010778,TV Show,Documentary Now!,2019,30
80179394,TV Show,Dynasty,2019,20
80178726,TV Show,Dope,2019,30
81023011,TV Show,Instant Hotel,2019,20
80134440,TV Show,Motown Magic,2019,20
80195828,TV Show,Paquita Salas,2018,30
80105452,TV Show,Slasher,2019,30
80986797,TV Show,Forest of Piano,2019,20
80185266,TV Show,Heavy Rescue: 401,2018,20
80002537,TV Show,Marvel's Luke Cage,2018,20
80100172,TV Show,Dark,2019,20
80185178,TV Show,Girls Incarcerated,2019,20
80220541,TV Show,Go! Live Your Way,2019,20
80009097,TV Show,Magi: The Labyrinth of Magic,2013,20
80993774,TV Show,Roonpi Secret Love,2016,30
80109194,TV Show,Shooter,2018,30
81023023,TV Show,The Casketeers,2019,20
80161702,TV Show,The Confession Tapes,2019,20
80031377,TV Show,Young & Hungry,2017,50
80000139,TV Show,Pac-Man and the Ghostly Adventures,2014,20
80007912,TV Show,Dinosaur King,2008,20
80046249,TV Show,Flaked,2017,20
80239797,TV Show,Club Friday The Series 7,2016,70
80026224,TV Show,Aquarius,2016,20
80007778,TV Show,World of Winx,2017,20
70304256,TV Show,Fate/Zero,2012,20
70140391,TV Show,Grey's Anatomy,2018,150
70177040,TV Show,Danger Mouse: Classic Collection,1992,100
80198505,TV Show,Aggretsuko,2019,20
81079046,TV Show,Black Spot,2019,20
80227798,TV Show,El desconocido,2019,20
80029145,TV Show,Girlfriends' Guide to Divorce,2019,50
80158515,TV Show,Marlon,2018,20
80002311,TV Show,Marvel's Jessica Jones,2019,30
80175351,TV Show,Kakegurui,2019,20
80058427,TV Show,LEGO Friends: The Power of Friendship,2016,20
80202183,TV Show,Herrens veje,2018,20
80196657,TV Show,March Comes in Like a Lion,2017,20
80148927,TV Show,The Sniffer,2017,30
80131505,TV Show,Mutant Busters,2017,20
80102549,TV Show,Off Camera,2015,30
80122239,TV Show,Pyaar Tune Kya Kiya,2014,30
70155579,TV Show,Johnny Test,2013,60
80049870,TV Show,Dawn of the Croods,2017,40
80062047,TV Show,Degrassi: Next Class,2017,40
80134695,TV Show,Free Rein,2019,30
80211576,TV Show,First Team: Juventus,2018,20
80146601,TV Show,Somebody Feed Phil,2018,20
80233218,TV Show,Kakegurui,2019,20
80057281,TV Show,Stranger Things,2019,30
80103318,TV Show,Kuromukuro,2016,20
80198635,TV Show,The Letdown,2019,20
80097771,TV Show,A Very Secret Service,2018,20
80175350,TV Show,SWORDGAI The Animation,2018,20
80217769,TV Show,Yummy Mummies,2019,20
80062112,TV Show,LEGO Bionicle: The Journey to One,2016,20
81014647,TV Show,Kath and Kim,2007,60
80133042,TV Show,El Chapo,2018,30
80232852,TV Show,"Big Dreams, Small Spaces",2017,30
81026700,TV Show,My First First Love,2019,20
70242311,TV Show,Orange Is the New Black,2019,70
80201328,TV Show,Sugar Rush,2019,20
80130521,TV Show,The Worst Witch,2019,30
80045811,TV Show,Popples,2016,30
80057611,TV Show,Beat Bugs,2018,30
80201750,TV Show,Deep Undercover Collection,2017,30
80205440,TV Show,Fix It and Finish It,2014,30
